Date,Open,High,Low,Close,Volume,Adj Close,Gold,jpyusd,gbpusd,eurusd,Crude,Earnings,Div. yield,Dividend,CALLS,PUTS,TOTAL,P/C Ratio,p/e ratio,ADX+,ADX-,ADX,EMA22,SMA200,RSI22,TR,ATR22,sentiment score
6/12/2001,1254.39,1261,1235.75,1255.85,1136500000,1255.85,271.75,0.8215,1.3736,0.8522,29.13,48.3,1.27,20.6,0,0,0,0,26.00,0,3.96,3.96,1271.11,1319.07,48.20,25.2500,16.1627,
6/11/2001,1264.96,1264.96,1249.23,1254.39,870100000,1254.39,268.15,0.8197,1.3723,0.8432,28.94,48.3,1.27,20.6,0,0,0,0,25.97,0,12.15,12.15,1271.04,1320.33,50.83,15.7300,17.0568,
6/8/2001,1276.96,1277.11,1259.99,1264.96,726200000,1264.96,273.75,0.8281,1.3772,0.8469,28.43,48.3,1.27,20.6,0,0,0,0,26.19,0.03,0,0.03,1271.80,1321.59,52.61,17.1200,12.2327,
6/7/2001,1270.03,1277.08,1265.08,1276.96,1089600000,1276.96,266.55,0.8322,1.391,0.85,27.91,48.3,1.27,20.6,0,0,0,0,26.44,0,6.77,6.77,1272.28,1322.76,51.80,12.0000,14.7109,
6/6/2001,1283.57,1283.85,1269.01,1270.03,1061900000,1270.03,266.25,0.8308,1.3916,0.8482,27.56,48.3,1.27,20.6,0,0,0,0,26.29,0,2.77,2.77,1271.54,1323.87,54.25,14.8400,19.2977,
6/5/2001,1267.11,1286.62,1267.11,1283.57,1116800000,1283.57,266.25,0.8308,1.412,0.854,27.84,48.3,1.27,20.6,0,0,0,0,26.57,19.45,0,19.45,1271.26,1324.98,55.06,19.5100,11.2055,
6/4/2001,1260.67,1267.17,1256.36,1267.11,836500000,1267.11,265.75,0.8384,1.4138,0.8463,28.14,48.3,1.27,20.6,0,0,0,0,26.23,1.83,0,1.83,1269.85,1326.04,48.36,10.8100,18.1123,
6/1/2001,1255.82,1265.34,1246.88,1260.67,1015000000,1260.67,267.05,0.8389,1.4198,0.848,27.88,48.3,1.27,20.6,0,0,0,0,26.10,3.43,0,3.43,1269.53,1327.10,49.69,18.4600,14.0500,
5/31/2001,1248.08,1261.91,1248.07,1255.82,1226600000,1255.82,265.85,0.8392,1.4172,0.8468,28.39,52.18,1.24,20.76,0,0,0,0,24.07,0,6.02,6.02,1268.84,1328.22,47.94,13.8400,21.6005,
5/30/2001,1267.93,1267.93,1245.96,1248.08,1158600000,1248.08,266.05,0.8307,1.4255,0.857,28.71,52.18,1.24,20.76,0,0,0,0,23.92,0,10.49,10.49,1268.37,1329.40,53.91,21.9700,13.4173,
5/29/2001,1277.89,1278.42,1265.41,1267.93,1026000000,1267.93,273.85,0.833,1.4184,0.8555,28.76,52.18,1.24,20.76,0,0,0,0,24.30,0,14.75,14.75,1268.71,1330.52,58.17,13.0100,16.5800,
5/25/2001,1293.17,1293.17,1276.42,1277.89,828100000,1277.89,277.65,0.8285,1.4209,0.8608,28.08,52.18,1.24,20.76,0,0,0,0,24.49,0,1.87,1.87,1267.54,1331.48,66.40,16.7500,13.9532,
5/24/2001,1289.05,1295.04,1281.22,1293.17,1100700000,1293.17,279.15,0.834,1.4077,0.8572,27.97,52.18,1.24,20.76,0,0,0,0,24.78,0,14.34,14.34,1265.39,1332.46,66.64,13.8200,20.3682,
5/23/2001,1309.38,1309.38,1288.7,1289.05,1134800000,1289.05,283.75,0.8338,1.4178,0.8565,28.85,52.18,1.24,20.76,0,0,0,0,24.70,0,6.55,6.55,1262.35,1333.40,68.46,20.6800,9.5691,
5/22/2001,1312.83,1315.93,1306.89,1309.38,1260400000,1309.38,285.15,0.8147,1.4269,0.8646,29.75,52.18,1.24,20.76,0,0,0,0,25.09,2.98,0,2.98,1261.36,1334.36,66.91,9.0400,24.3509,
5/21/2001,1291.96,1312.95,1287.87,1312.83,1174900000,1312.83,285.55,0.8145,1.4391,0.877,29.96,52.18,1.24,20.76,0,0,0,0,25.16,20.89,0,20.89,1259.21,1335.12,66.36,25.0800,11.5541,
5/18/2001,1288.49,1292.06,1281.15,1291.96,1130800000,1291.96,287.55,0.8093,1.4372,0.8804,29.9,52.18,1.24,20.76,0,0,0,0,24.76,0,4.42,4.42,1255.16,1335.82,63.19,10.9100,13.6973,
5/17/2001,1284.99,1296.48,1282.65,1288.49,1355600000,1288.49,273.75,0.8159,1.4308,0.8826,29.02,52.18,1.24,20.76,0,0,0,0,24.69,10.09,0,10.09,1250.84,1336.56,73.99,13.8300,42.0273,
5/16/2001,1249.44,1286.39,1243.02,1284.99,1405300000,1284.99,272.05,0.8089,1.428,0.8828,28.77,52.18,1.24,20.76,0,0,0,0,24.63,28.94,0,28.94,1246.17,1337.30,73.69,43.3700,13.5118,
5/15/2001,1248.92,1257.45,1245.36,1249.44,1071800000,1249.44,268.45,0.81,1.4235,0.8784,28.9,52.18,1.24,20.76,0,0,0,0,23.94,7.77,0,7.77,1240.34,1338.03,69.78,12.0900,8.8159,
5/14/2001,1245.67,1249.68,1241.02,1248.92,858200000,1248.92,268.4,0.8108,1.419,0.8738,28.83,52.18,1.24,20.76,0,0,0,0,23.93,0,10.16,10.16,1236.85,1338.89,68.69,8.6600,18.5777,
5/11/2001,1255.18,1259.84,1240.79,1245.67,906200000,1245.67,268.05,0.8157,1.4188,0.8748,28.59,52.18,1.24,20.76,0,0,0,0,23.87,0,8.3,8.30,1233.36,1339.89,74.06,19.0500,13.8286,
5/10/2001,1255.54,1268.14,1254.56,1255.18,1056700000,1255.18,269.25,0.8147,1.4203,0.881,28.5,52.18,1.24,20.76,0,0,0,0,24.05,6.49,0,6.49,1229.31,1340.92,80.80,13.5800,13.8091,
5/9/2001,1261.2,1261.65,1247.83,1255.54,1132400000,1255.54,270.05,0.8185,1.4211,0.8851,28.39,52.18,1.24,20.76,0,0,0,0,24.06,0,5.36,5.36,1224.06,1342.02,77.99,13.8200,14.0014,
5/8/2001,1266.71,1267.01,1253,1261.2,1006300000,1261.2,265.25,0.8249,1.4249,0.885,27.35,52.18,1.24,20.76,0,0,0,0,24.17,0,2.99,2.99,1220.00,1343.06,80.16,14.0100,10.9555,
5/7/2001,1266.61,1270,1259.19,1263.51,949000000,1263.51,266.25,0.8252,1.437,0.8904,27.79,52.18,1.24,20.76,0,0,0,0,24.21,2.49,0,2.49,1213.55,1344.16,84.26,10.8100,34.3873,
5/4/2001,1248.58,1267.51,1232,1266.61,1082100000,1266.61,266.15,0.8239,1.438,0.8924,28.41,52.18,1.24,20.76,0,0,0,0,24.27,0.08,0,0.08,1207.17,1345.32,74.48,35.5100,27.9118,
5/3/2001,1267.43,1267.43,1239.88,1248.58,1137900000,1248.58,266.25,0.8238,1.4349,0.8896,28.66,52.18,1.24,20.76,0,0,0,0,23.93,0,5.5,5.50,1201.34,1346.40,68.00,27.5500,15.7900,
5/2/2001,1266.44,1272.93,1257.7,1267.43,1342200000,1267.43,265.5,0.823,1.432,0.8934,27.89,52.18,1.24,20.76,0,0,0,0,24.29,6.46,0,6.46,1198.53,1347.62,70.16,15.2300,22.5705,
5/1/2001,1249.46,1266.47,1243.55,1266.44,1181300000,1266.44,264.55,0.8191,1.4341,0.8933,28.37,52.18,1.24,20.76,0,0,0,0,24.27,0,2.83,2.83,1193.53,1348.84,69.56,22.9200,25.2014,
4/30/2001,1253.05,1269.3,1243.99,1249.46,1266800000,1249.46,264.05,0.8095,1.4323,0.8889,28.48,56.22,1.33,20.98,0,0,0,0,22.22,16.23,0,16.23,1188.06,1350.05,65.26,25.3100,18.8573,
4/27/2001,1234.52,1253.07,1234.52,1253.05,1091300000,1253.05,263.65,0.8061,1.4331,0.8904,28.35,56.22,1.33,20.98,0,0,0,0,22.29,4.77,0,4.77,1185.43,1351.29,62.89,18.5500,19.5045,
4/26/2001,1228.75,1248.3,1228.75,1234.52,1345200000,1234.52,264.15,0.8117,1.4395,0.903,28.47,56.22,1.33,20.98,0,0,0,0,21.96,15.94,0,15.94,1180.43,1352.49,65.27,19.5500,24.7332,
4/25/2001,1209.47,1232.36,1207.38,1228.75,1203600000,1228.75,262.25,0.8187,1.4393,0.897,25.93,56.22,1.33,20.98,0,0,0,0,21.86,0,1.18,1.18,1176.24,1353.72,65.54,24.9800,24.6650,
4/24/2001,1224.36,1233.54,1208.89,1209.47,1216500000,1209.47,264.15,0.8187,1.4337,0.8945,25.24,56.22,1.33,20.98,0,0,0,0,21.51,0,9.44,9.44,1170.75,1354.95,67.76,24.6500,25.4709,
4/23/2001,1242.98,1242.98,1217.47,1224.36,1012600000,1224.36,263.45,0.8245,1.4372,0.8978,26.97,56.22,1.33,20.98,0,0,0,0,21.78,0,10.72,10.72,1167.80,1356.30,64.47,25.5100,19.5727,
4/20/2001,1253.7,1253.7,1234.41,1242.98,1338700000,1242.98,264.65,0.8167,1.4401,0.9016,27,56.22,1.33,20.98,0,0,0,0,22.11,0,0.01,0.01,1165.25,1357.46,60.64,19.2900,20.2732,
4/19/2001,1238.16,1253.71,1233.39,1253.69,1486800000,1253.69,265.45,0.8262,1.4455,0.898,27.92,56.22,1.33,20.98,0,0,0,0,22.30,5.29,0,5.29,1162.74,1358.48,61.43,20.3200,54.9605,
4/18/2001,1191.81,1248.42,1191.81,1238.16,1918900000,1238.16,261.25,0.8184,1.4245,0.8816,27.83,56.22,1.33,20.98,0,0,0,0,22.02,56.17,0,56.17,1157.75,1359.56,60.83,56.6100,24.8618,
4/17/2001,1179.68,1192.25,1168.9,1191.81,1109600000,1191.81,261.05,0.8104,1.4304,0.8833,27.89,56.22,1.33,20.98,0,0,0,0,21.20,7.61,0,7.61,1152.97,1360.64,51.71,23.3500,17.5368,
4/16/2001,1183.5,1184.64,1167.38,1179.68,913900000,1179.68,263.35,0.8033,1.4355,0.8886,28.81,56.22,1.33,20.98,0,0,0,0,20.98,1.13,0,1.13,1151.38,1361.89,47.87,17.2600,25.3927,
4/12/2001,1165.89,1183.51,1157.73,1183.5,1102000000,1183.5,260.15,0.8092,1.4391,0.8925,28.75,56.22,1.33,20.98,0,0,0,0,21.05,1.27,0,1.27,1152.30,1363.27,47.65,25.7800,22.1527,
4/11/2001,1168.38,1182.24,1160.26,1165.89,1290300000,1165.89,258.8,0.8012,1.4364,0.8883,28.42,56.22,1.33,20.98,0,0,0,0,20.74,8.32,0,8.32,1151.36,1364.60,42.46,21.9800,35.6777,
4/10/2001,1137.59,1173.92,1137.59,1168.38,1349600000,1168.38,257.5,0.8035,1.4308,0.8889,28.47,56.22,1.33,20.98,0,0,0,0,20.78,27.79,0,27.79,1154.27,1366.05,37.46,36.3300,20.5036,
4/9/2001,1128.43,1146.13,1126.38,1137.59,1062800000,1137.59,258.55,0.7999,1.4438,0.8972,27.45,56.22,1.33,20.98,0,0,0,0,20.23,0,5.31,5.31,1156.88,1367.41,32.10,19.7500,31.5864,
4/6/2001,1151.44,1151.44,1119.29,1128.43,1266800000,1128.43,260.05,0.8078,1.4393,0.904,27.07,56.22,1.33,20.98,0,0,0,0,20.07,0,0.03,0.03,1161.62,1368.99,33.15,32.1500,47.4895,
4/5/2001,1103.25,1151.47,1103.25,1151.44,1368000000,1151.44,258.55,0.8057,1.4263,0.896,27.24,56.22,1.33,20.98,0,0,0,0,20.48,33.97,0,33.97,1167.87,1370.74,32.80,48.2200,26.5423,
4/4/2001,1106.46,1117.5,1091.99,1103.25,1425590000,1103.25,258.45,0.7971,1.4323,0.9014,27.16,56.22,1.33,20.98,0,0,0,0,19.62,0,28.37,28.37,1169.41,1372.36,30.94,25.5100,44.7632,
4/3/2001,1145.87,1145.87,1100.19,1106.46,1386100000,1106.46,257.25,0.7961,1.432,0.897,26.65,56.22,1.33,20.98,0,0,0,0,19.68,0,23.64,23.64,1174.99,1374.28,32.94,45.6800,32.6218,
4/2/2001,1160.33,1169.51,1137.51,1145.87,1254900000,1145.87,255.55,0.7883,1.4174,0.879,25.7,56.22,1.33,20.98,0,0,0,0,20.38,6.71,0,6.71,1182.38,1376.07,37.78,32.0000,19.5623,
3/30/2001,1147.95,1162.8,1143.83,1160.33,1280800000,1160.33,257.95,0.7925,1.415,0.8788,26.37,60.27,1.35,21.19,0,0,0,0,19.25,1.11,0,1.11,1186.94,1377.73,33.74,18.9700,25.1364,
3/29/2001,1153.29,1161.69,1136.26,1147.95,1234500000,1147.95,258.95,0.8082,1.4259,0.8826,26.47,60.27,1.35,21.19,0,0,0,0,19.05,0,20.48,20.48,1190.43,1379.28,32.52,25.4300,33.9350,
3/28/2001,1182.17,1182.17,1147.83,1153.29,1333400000,1153.29,260.05,0.8174,1.4355,0.8853,26.43,60.27,1.35,21.19,0,0,0,0,19.14,0,1.18,1.18,1195.64,1380.89,35.85,34.3400,32.4786,
3/27/2001,1152.69,1183.35,1150.96,1182.17,1314200000,1182.17,261.55,0.8202,1.4327,0.8932,27.62,60.27,1.35,21.19,0,0,0,0,19.61,23.33,0,23.33,1200.79,1382.35,39.01,32.3900,20.7445,
3/26/2001,1139.83,1160.02,1139.83,1152.69,1114000000,1152.69,262.65,0.8153,1.4345,0.8954,27.4,60.27,1.35,21.19,0,0,0,0,19.13,18.19,0,18.19,1202.38,1383.73,33.33,20.1900,24.0655,
3/23/2001,1117.58,1141.83,1117.58,1139.83,1364900000,1139.83,262.45,0.8148,1.4247,0.8894,27.31,60.27,1.35,21.19,0,0,0,0,18.91,17.56,0,17.56,1206.06,1385.27,26.83,24.2500,42.2241,
3/22/2001,1122.14,1124.27,1081.19,1117.58,1723950000,1117.58,262.05,0.8098,1.4211,0.8881,26.19,60.27,1.35,21.19,0,0,0,0,18.54,0,25.12,25.12,1210.82,1386.93,20.62,43.0800,31.2150,
3/21/2001,1142.62,1149.39,1118.74,1122.14,1346300000,1122.14,263.05,0.8108,1.4302,0.8958,26.43,60.27,1.35,21.19,0,0,0,0,18.62,0,31.17,31.17,1218.66,1388.63,21.00,30.6500,38.0191,
3/20/2001,1170.81,1180.56,1142.19,1142.62,1235900000,1142.62,261.55,0.8181,1.4353,0.9092,25.99,60.27,1.35,21.19,0,0,0,0,18.96,7.06,0,7.06,1228.08,1390.36,22.99,38.3700,26.8677,
3/19/2001,1150.53,1173.5,1147.18,1170.81,1126200000,1170.81,260.85,0.8133,1.4257,0.8987,26.17,60.27,1.35,21.19,0,0,0,0,19.43,0,0.06,0.06,1236.55,1392.03,23.95,26.3200,24.9836,
3/16/2001,1173.56,1173.56,1148.64,1150.53,1543560000,1150.53,258.75,0.8135,1.4296,0.8972,26.68,60.27,1.35,21.19,0,0,0,0,19.09,0,8.48,8.48,1241.77,1393.42,22.68,24.9200,15.7659,
3/15/2001,1166.71,1182.04,1166.71,1173.56,1259500000,1173.56,260.65,0.8174,1.4343,0.8982,26.56,60.27,1.35,21.19,0,0,0,0,19.47,0,15.62,15.62,1250.28,1394.77,24.81,15.3300,41.0836,
3/14/2001,1197.66,1197.66,1155.35,1166.71,1397400000,1166.71,263.15,0.8258,1.4447,0.9107,26.49,60.27,1.35,21.19,0,0,0,0,19.36,0,0.17,0.17,1255.83,1396.02,26.05,42.3100,27.0564,
3/13/2001,1180.16,1197.83,1171.5,1197.66,1360900000,1197.66,268.15,0.8355,1.4493,0.9144,27.45,60.27,1.35,21.19,0,0,0,0,19.87,0,35.59,35.59,1264.12,1397.07,24.51,26.3300,55.2623,
3/12/2001,1233.42,1233.42,1176.78,1180.16,1229000000,1180.16,272.55,0.831,1.4637,0.9285,27.91,60.27,1.35,21.19,0,0,0,0,19.58,0,31.32,31.32,1269.27,1397.99,27.62,56.6400,37.2436,
3/9/2001,1264.74,1264.74,1228.42,1233.42,1085900000,1233.42,272.38,0.8367,1.4693,0.9327,27.97,60.27,1.35,21.19,0,0,0,0,20.46,0,1.76,1.76,1278.83,1399.09,29.87,36.3200,10.1464,
3/8/2001,1261.89,1266.5,1257.6,1264.74,1114100000,1264.74,267.05,0.8355,1.4689,0.9322,28.31,60.27,1.35,21.19,0,0,0,0,20.98,2.64,0,2.64,1285.27,1399.79,32.57,8.9000,10.0073,
3/7/2001,1253.8,1263.86,1253.8,1261.89,1132200000,1261.89,262.45,0.8334,1.4603,0.9294,28.95,60.27,1.35,21.19,0,0,0,0,20.94,0,3.56,3.56,1288.65,1400.47,29.31,10.0600,25.2850,
3/6/2001,1241.41,1267.42,1241.41,1253.8,1091800000,1253.8,260.75,0.8413,1.4667,0.9341,28.4,60.27,1.35,21.19,0,0,0,0,20.80,24.87,0,24.87,1292.92,1401.19,30.44,26.0100,9.3055,
3/5/2001,1234.18,1242.55,1234.04,1241.41,929200000,1241.41,263.05,0.8397,1.4669,0.9294,28.61,60.27,1.35,21.19,0,0,0,0,20.60,0,8.46,8.46,1297.01,1402.11,22.52,8.5100,30.2355,
3/2/2001,1241.23,1251.01,1219.74,1234.18,1294000000,1234.18,262.85,0.8401,1.4708,0.9345,27.89,60.27,1.35,21.19,0,0,0,0,20.48,9.65,0,9.65,1302.18,1403.14,25.59,31.2700,27.0605,
3/1/2001,1239.94,1241.36,1214.5,1241.23,1294900000,1241.23,265.65,0.8518,1.4543,0.9294,27.78,60.27,1.35,21.19,0,0,0,0,20.59,0,22.11,22.11,1307.89,1404.30,25.74,26.8600,33.5036,
2/28/2001,1257.94,1263.47,1229.65,1239.94,1225300000,1239.94,267.15,0.8525,1.4445,0.923,27.35,62.43,1.23,21.37,0,0,0,0,19.86,0,9.29,9.29,1312.55,1405.36,30.56,33.8200,21.1055,
2/27/2001,1267.65,1272.76,1252.26,1257.94,1114100000,1257.94,267.75,0.8613,1.4426,0.9174,28.26,62.43,1.23,21.37,0,0,0,0,20.15,5.07,0,5.07,1318.25,1406.26,30.49,20.5000,25.7309,
2/26/2001,1245.86,1267.69,1241.71,1267.65,1130800000,1267.65,266.55,0.8584,1.4459,0.9114,28.27,62.43,1.23,21.37,0,0,0,0,20.31,14.87,0,14.87,1323.11,1407.01,28.71,25.9800,36.8618,
2/23/2001,1252.82,1252.82,1215.44,1245.86,1231300000,1245.86,261.55,0.8634,1.4554,0.9172,28.83,62.43,1.23,21.37,0,0,0,0,19.96,0,7.12,7.12,1325.97,1407.59,26.24,37.3800,31.8723,
2/22/2001,1255.27,1259.94,1228.33,1252.82,1365900000,1252.82,259.05,0.8543,1.4463,0.9048,28.52,62.43,1.23,21.37,0,0,0,0,20.07,0,23.03,23.03,1330.31,1408.42,29.97,31.6100,29.8918,
2/21/2001,1278.94,1282.97,1253.16,1255.27,1208500000,1255.27,258.65,0.8584,1.4443,0.9092,28.64,62.43,1.23,21.37,0,0,0,0,20.11,0,24.19,24.19,1334.14,1409.28,33.10,29.8100,28.7695,
2/20/2001,1301.53,1307.16,1278.44,1278.94,1112200000,1278.94,256.65,0.8648,1.447,0.9121,28.6,62.43,1.23,21.37,0,0,0,0,20.49,0,19.45,19.45,1339.07,1410.16,37.97,28.7200,33.2159,
2/16/2001,1326.61,1326.61,1293.18,1301.53,1257200000,1301.53,258.95,0.8644,1.4443,0.9128,29.22,62.43,1.23,21.37,0,0,0,0,20.85,0,4.68,4.68,1342.19,1410.82,44.22,33.4300,16.1909,
2/15/2001,1315.92,1331.29,1315.92,1326.61,1153700000,1326.61,255.85,0.8666,1.4495,0.9044,28.96,62.43,1.23,21.37,0,0,0,0,21.25,10.56,0,10.56,1344.37,1411.39,50.92,15.3700,15.9809,
2/14/2001,1318.8,1320.73,1304.72,1315.92,1150300000,1315.92,259.85,0.8607,1.4558,0.9181,29.55,62.43,1.23,21.37,0,0,0,0,21.08,0,15.89,15.89,1343.55,1411.98,46.63,16.0100,18.9691,
2/13/2001,1330.31,1336.62,1317.51,1318.8,1075200000,1318.8,0,0.8571,1.4522,0.9206,30.12,62.43,1.23,21.37,0,0,0,0,21.12,5.66,0,5.66,1344.13,1412.75,51.30,19.1100,17.4014,
2/12/2001,1314.76,1330.96,1313.64,1330.31,1039100000,1330.31,261.45,0.8515,1.4526,0.931,30.52,62.43,1.23,21.37,0,0,0,0,21.31,0,1.57,1.57,1344.43,1413.41,54.70,17.3200,22.3123,
2/9/2001,1332.53,1332.53,1309.98,1314.76,1075500000,1314.76,260.65,0.8509,1.443,0.9245,30.93,62.43,1.23,21.37,0,0,0,0,21.06,0,17.79,17.79,1342.50,1414.09,55.67,22.5500,18.1114,
2/8/2001,1341.1,1350.32,1332.42,1332.53,1107200000,1332.53,260.85,0.8576,1.4436,0.9187,31.57,62.43,1.23,21.37,0,0,0,0,21.34,0,1.94,1.94,1342.52,1414.82,64.52,17.9000,17.9955,
2/7/2001,1352.26,1352.26,1334.26,1340.89,1158300000,1340.89,263.35,0.8598,1.4514,0.9278,31.27,62.43,1.23,21.37,0,0,0,0,21.48,0,11.29,11.29,1341.48,1415.54,54.10,18.0000,13.7141,
2/6/2001,1354.31,1363.55,1350.04,1352.26,1059600000,1352.26,263.75,0.8718,1.4594,0.9307,30.27,62.43,1.23,21.37,0,0,0,0,21.66,8.99,0,8.99,1341.68,1415.99,53.06,13.5100,10.2359,
2/5/2001,1349.47,1354.56,1344.48,1354.31,1013000000,1354.31,265.25,0.8713,1.4745,0.938,30.55,62.43,1.23,21.37,0,0,0,0,21.69,0,21.82,21.82,1341.58,1416.40,51.61,10.0800,26.8609,
2/2/2001,1373.47,1376.38,1348.72,1349.47,1048400000,1349.47,267.55,0.8651,1.4699,0.936,31.27,62.43,1.23,21.37,0,0,0,0,21.62,2.88,0,2.88,1338.41,1416.76,62.94,27.6600,14.7736,
2/1/2001,1366.01,1373.5,1359.34,1373.47,1118800000,1373.47,268.55,0.8652,1.4771,0.9388,29.88,62.43,1.23,21.37,0,0,0,0,22.00,0,9.87,9.87,1338.29,1417.23,57.15,14.1600,18.5032,
1/31/2001,1373.73,1383.37,1364.66,1366.01,1295300000,1366.01,266.05,0.8596,1.4635,0.9362,28.62,64.71,1.21,21.58,0,0,0,0,21.11,7.69,0,7.69,1336.32,1417.36,60.40,18.7100,19.4450,
1/30/2001,1364.17,1375.68,1356.2,1373.73,1149800000,1373.73,265.85,0.8631,1.4622,0.9265,29.12,64.71,1.21,21.58,0,0,0,0,21.23,10.14,0,10.14,1335.13,1417.32,59.73,19.4800,15.3755,
1/29/2001,1354.92,1365.54,1350.36,1364.17,1053100000,1364.17,0,0.8568,1.4579,0.9162,29.07,64.71,1.21,21.58,0,0,0,0,21.08,8.03,0,8.03,1332.27,1417.65,60.78,15.1800,14.7791,
1/26/2001,1357.51,1357.51,1342.75,1354.95,1098000000,1354.95,263.05,0.8527,1.4609,0.9238,29.79,64.71,1.21,21.58,0,0,0,0,20.94,0,9.84,9.84,1329.43,1418.17,61.10,14.7600,12.8127,
1/25/2001,1364.3,1367.35,1354.63,1357.51,1258000000,1357.51,264.95,0.8565,1.4592,0.9242,31.61,64.71,1.21,21.58,0,0,0,0,20.98,0,2.4,2.40,1326.23,1418.89,66.89,12.7200,12.4814,
1/24/2001,1360.4,1369.75,1357.28,1364.3,1309000000,1364.3,264.75,0.8491,1.4537,0.921,31.46,64.71,1.21,21.58,0,0,0,0,21.08,6.85,0,6.85,1322.68,1419.63,62.30,12.4700,22.7791,
1/23/2001,1342.9,1362.9,1339.63,1360.4,1232600000,1360.4,266.75,0.8549,1.4699,0.9376,31.66,64.71,1.21,21.58,0,0,0,0,21.02,9.28,0,9.28,1320.07,1420.39,52.79,23.2700,19.9386,
1/22/2001,1342.54,1353.62,1333.84,1342.9,1164000000,1342.9,267,0.8599,1.4658,0.9393,32.21,64.71,1.21,21.58,0,0,0,0,20.75,0,0.93,0.93,1317.71,1421.09,53.55,19.7800,17.8995,
1/19/2001,1347.97,1354.55,1336.74,1342.54,1407800000,1342.54,264.75,0.854,1.4626,0.9336,32.12,64.71,1.21,21.58,0,0,0,0,20.75,1.84,0,1.84,1316.42,1421.82,52.22,17.8100,24.9595,
1/18/2001,1329.89,1352.71,1327.41,1347.97,1445000000,1347.97,265.05,0.8481,1.4736,0.944,30.42,64.71,1.21,21.58,0,0,0,0,20.83,5.79,0,5.79,1316.60,1422.58,48.88,25.3000,21.6823,
1/17/2001,1326.65,1346.92,1325.41,1329.47,1349100000,1329.47,263.8,0.8413,1.4728,0.9352,29.77,64.71,1.21,21.58,0,0,0,0,20.55,19.11,0,19.11,1316.26,1423.37,44.36,21.5100,14.7995,
1/16/2001,1318.32,1327.81,1313.33,1326.65,1205700000,1326.65,263.75,0.85,1.4717,0.9414,30.19,64.71,1.21,21.58,0,0,0,0,20.50,0,5.4,5.40,1317.86,1424.21,42.08,14.4800,21.2955,
1/12/2001,1326.82,1333.21,1311.59,1318.55,1276000000,1318.55,264.32,0.8442,1.4767,0.9516,30.07,64.71,1.21,21.58,0,0,0,0,20.38,1.02,0,1.02,1319.72,1425.02,41.65,21.6200,22.4314,
1/11/2001,1313.27,1332.19,1309.72,1326.82,1411200000,1326.82,264.4,0.8497,1.4979,0.9528,29.42,64.71,1.21,21.58,0,0,0,0,20.50,18.43,0,18.43,1322.22,1425.97,42.96,22.4700,26.2977,
1/10/2001,1300.8,1313.76,1287.28,1313.27,1296500000,1313.27,264.95,0.8588,1.4872,0.9364,29.42,64.71,1.21,21.58,0,0,0,0,20.29,2.04,0,2.04,1322.30,1426.87,44.33,26.4800,17.0300,
1/9/2001,1295.86,1311.72,1295.14,1300.8,1191300000,1300.8,267.75,0.8563,1.4903,0.9452,27.72,64.71,1.21,21.58,0,0,0,0,20.10,13.37,0,13.37,1323.32,1427.93,41.28,16.5800,21.8109,
1/8/2001,1298.35,1298.35,1276.29,1295.86,1115500000,1295.86,268.35,0.8622,1.4961,0.9476,27.44,64.71,1.21,21.58,0,0,0,0,20.03,0,36.42,36.42,1326.24,1429.06,39.08,22.0600,39.0127,
1/5/2001,1333.34,1334.77,1294.95,1298.35,1430800000,1298.35,268.15,0.8581,1.5024,0.9578,28.02,64.71,1.21,21.58,0,0,0,0,20.06,0,15.47,15.47,1327.56,1430.22,50.37,39.8200,21.9509,
1/4/2001,1347.56,1350.24,1329.14,1333.34,2131000000,1333.34,267.55,0.8645,1.5015,0.949,27.95,64.71,1.21,21.58,0,0,0,0,20.60,2.48,0,2.48,1329.85,1431.23,52.20,21.1000,70.7745,
1/3/2001,1283.27,1347.76,1274.62,1347.56,1880700000,1347.56,267.95,0.8803,1.4908,0.9281,27.93,64.71,1.21,21.58,0,0,0,0,20.82,27.48,0,27.48,1329.73,1432.03,50.82,73.1400,45.5441,
1/2/2001,1320.28,1320.28,1276.05,1283.27,1129400000,1283.27,269.05,0.8737,1.4999,0.9496,27.29,64.71,1.21,21.58,0,0,0,0,19.83,0,19.82,19.82,1326.58,1432.58,45.29,44.2300,23.5736,
12/29/2000,1334.22,1340.1,1317.51,1320.28,1035500000,1320.28,272.25,0.8751,1.4957,0.9422,26.72,67.16,1.22,21.85,0,0,0,0,19.66,4.17,0,4.17,1330.45,1433.48,47.15,22.5900,10.7155,
12/28/2000,1328.92,1335.93,1325.78,1334.22,1015300000,1334.22,272.25,0.8737,1.4932,0.9294,25.82,67.16,1.22,21.85,0,0,0,0,19.87,3.9,0,3.90,1332.28,1434.17,45.94,10.1500,20.5736,
12/27/2000,1315.19,1332.03,1310.96,1328.92,1092700000,1328.92,275.5,0.8752,1.4968,0.9304,26.55,67.16,1.22,21.85,0,0,0,0,19.79,16.09,0,16.09,1332.35,1434.46,48.27,21.0700,14.6077,
12/26/2000,1305.97,1315.94,1301.64,1315.19,806500000,1315.19,274.45,0.8804,1.4828,0.9308,27,67.16,1.22,21.85,0,0,0,0,19.58,9.97,0,9.97,1331.45,1434.61,45.23,14.3000,30.3459,
12/22/2000,1274.86,1305.97,1274.86,1305.95,1087100000,1305.95,273.95,0.8861,1.478,0.924,26.16,67.16,1.22,21.85,0,0,0,0,19.45,20.66,0,20.66,1332.37,1434.96,42.39,31.1100,31.2341,
